,User ID,Max_Dogs,Membership_ID,Subscribed,City,State,Country,Exclude,Free_Start_User,Last_Active_At,Membership_Type
8081,ce721e90-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cary,NC,US,0,0,11/15/14 19:49,1
8082,ce722228-7144-11e5-ba71-058fbc01cf0b,2,10,1,Wapwallopen,PA,US,0,0,4/14/15 16:42,1
8084,ce721490-7144-11e5-ba71-058fbc01cf0b,1,10,0,,,,0,0,11/16/14 18:12,1
8086,ce7223a4-7144-11e5-ba71-058fbc01cf0b,1,10,0,West Bloomfield,MI,US,0,0,12/21/14 15:57,1
8087,ce722322-7144-11e5-ba71-058fbc01cf0b,1,10,1,Nederland,CO,US,0,0,10/22/14 2:32,1
8088,ce7226ba-7144-11e5-ba71-058fbc01cf0b,1,10,0,Pompano Beach,FL,US,0,0,10/10/14 17:19,1
8089,ce7227b4-7144-11e5-ba71-058fbc01cf0b,1,10,0,Colorado Springs,CO,US,0,0,10/19/14 21:30,1
8090,ce72284a-7144-11e5-ba71-058fbc01cf0b,1,11,1,,,,0,0,2/12/15 8:32,2
8091,ce723038-7144-11e5-ba71-058fbc01cf0b,1,11,1,Whitehall,PA,US,0,0,8/8/15 17:52,2
8092,ce723a92-7144-11e5-ba71-058fbc01cf0b,1,10,1,Gimli,MB,CA,0,0,11/13/14 21:53,1
8093,ce723b5a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Grand Rapids,MI,US,0,0,10/26/14 16:17,1
8094,ce722c0a-7144-11e5-ba71-058fbc01cf0b,1,11,1,Evanston,IL,US,0,0,4/3/15 23:39,2
8095,ce723c0e-7144-11e5-ba71-058fbc01cf0b,2,11,1,Huntsville,AL,US,0,0,10/10/14 18:03,2
8096,ce723c68-7144-11e5-ba71-058fbc01cf0b,1,10,0,Mount Pleasant,SC,US,0,0,10/10/14 18:03,1
8097,ce723d08-7144-11e5-ba71-058fbc01cf0b,1,10,1,Poway,CA,US,0,0,10/16/14 0:14,1
8098,ce723d6c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Chicago,IL,US,0,0,10/10/14 18:08,1
8100,ce723e5c-7144-11e5-ba71-058fbc01cf0b,1,10,0,Chicago,IL,US,0,0,10/16/14 3:53,1
8101,ce723ec0-7144-11e5-ba71-058fbc01cf0b,1,10,1,Washington,DC,US,0,0,10/13/14 19:32,1
8102,ce723f7e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Houston,TX,US,0,0,10/13/14 4:25,1
8103,ce723f1a-7144-11e5-ba71-058fbc01cf0b,1,11,0,Oklahoma City,OK,US,0,0,11/9/14 22:30,2
8104,ce723fe2-7144-11e5-ba71-058fbc01cf0b,2,12,1,Mexico,DIF,MX,0,0,10/11/14 2:17,3
8105,ce721e2c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Littleton,CO,US,0,0,10/11/14 0:07,1
8106,ce724046-7144-11e5-ba71-058fbc01cf0b,2,10,1,Midland,MI,US,0,0,10/10/14 22:10,1
8107,ce724168-7144-11e5-ba71-058fbc01cf0b,1,10,1,Santa Rosa,CA,US,0,0,10/10/14 23:33,1
8108,ce724226-7144-11e5-ba71-058fbc01cf0b,1,10,1,Encinitas,CA,US,0,0,10/24/14 18:47,1
8109,ce72428a-7144-11e5-ba71-058fbc01cf0b,3,10,0,Billings,MT,US,0,0,10/10/14 20:35,1
8110,ce724348-7144-11e5-ba71-058fbc01cf0b,1,10,1,Avon Lake,OH,US,0,0,10/11/14 12:32,1
8111,ce7242e4-7144-11e5-ba71-058fbc01cf0b,1,10,1,Falls Church,VA,US,0,0,11/2/14 0:34,1
8112,ce724406-7144-11e5-ba71-058fbc01cf0b,1,10,1,Wellesley,MA,US,0,0,11/23/14 22:16,1
8113,ce7243ac-7144-11e5-ba71-058fbc01cf0b,1,10,1,Waikoloa,HI,US,0,0,10/11/14 22:01,1
8114,ce7244ce-7144-11e5-ba71-058fbc01cf0b,1,11,1,Jamaica Plain,MA,US,0,0,12/30/14 2:35,2
8115,ce72446a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Stamford,CT,US,0,0,10/16/14 17:29,1
8116,ce724528-7144-11e5-ba71-058fbc01cf0b,1,10,1,Galiano Island,BC,CA,V0N,North Island,BC,CA
8118,ce72458c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Estero,FL,US,0,0,10/11/14 15:49,1
8119,ce72464a-7144-11e5-ba71-058fbc01cf0b,1,10,0,Lake City,FL,US,0,0,10/10/14 20:24,1
8120,ce7246a4-7144-11e5-ba71-058fbc01cf0b,1,10,1,West Hills,CA,US,0,0,10/15/14 20:06,1
8122,ce723b00-7144-11e5-ba71-058fbc01cf0b,1,10,0,Denver,CO,US,0,0,10/10/14 20:37,1
8123,ce72476c-7144-11e5-ba71-058fbc01cf0b,1,10,0,West Sacramento,CA,US,0,0,10/14/14 1:40,1
8124,ce72482a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Houston,TX,US,0,0,10/10/14 23:52,1
8125,ce724884-7144-11e5-ba71-058fbc01cf0b,1,10,0,Scottsdale,AZ,US,0,0,10/13/14 1:03,1
8126,ce7248e8-7144-11e5-ba71-058fbc01cf0b,1,12,1,Merrimack,NH,US,0,0,1/12/15 18:12,3
8127,ce724a0a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Windsor,CA,US,0,0,10/19/14 21:05,1
8128,ce724a64-7144-11e5-ba71-058fbc01cf0b,1,10,0,Naperville,IL,US,0,0,10/12/14 21:27,1
8129,ce724b22-7144-11e5-ba71-058fbc01cf0b,1,10,0,Toronto,ON,CA,0,0,1/15/15 23:48,1
8130,ce724ac8-7144-11e5-ba71-058fbc01cf0b,1,10,0,Cincinnati,OH,US,0,0,10/14/14 22:20,1
8131,ce724b7c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Tecumseh,ON,CA,0,0,10/18/14 15:23,1
8132,ce723344-7144-11e5-ba71-058fbc01cf0b,2,12,1,Beaverton,OR,US,0,0,6/16/15 20:04,3
8133,ce724c3a-7144-11e5-ba71-058fbc01cf0b,1,11,1,Stateline,NV,US,0,0,12/20/14 1:16,2
8134,ce724c94-7144-11e5-ba71-058fbc01cf0b,1,10,0,Omaha,NE,US,0,0,10/10/14 22:08,1
8135,ce724d52-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Francisco,CA,US,0,0,10/20/14 16:56,1
8136,ce724dac-7144-11e5-ba71-058fbc01cf0b,1,10,1,,,,0,0,10/12/14 2:54,1
8137,ce724cee-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,12/19/14 12:11,1
8138,ce724e10-7144-11e5-ba71-058fbc01cf0b,1,10,1,Arlington,VA,US,0,0,10/14/14 22:20,1
8139,ce724e74-7144-11e5-ba71-058fbc01cf0b,2,11,1,Wayne,PA,US,0,0,10/19/14 17:43,2
8140,ce724ece-7144-11e5-ba71-058fbc01cf0b,1,10,1,Greenbrae,CA,US,0,0,11/6/14 4:09,1
8141,ce724f28-7144-11e5-ba71-058fbc01cf0b,1,10,1,Bettendorf,IA,US,0,0,11/3/14 22:36,1
8142,ce724fe6-7144-11e5-ba71-058fbc01cf0b,1,10,0,Rye,NY,US,0,0,10/20/14 15:59,1
8143,ce7209dc-7144-11e5-ba71-058fbc01cf0b,1,13,0,Sloatsburg,NY,US,0,0,10/18/14 15:46,1
8144,ce725040-7144-11e5-ba71-058fbc01cf0b,1,10,1,Salt Lake City,UT,US,0,0,6/27/15 21:26,1
8145,ce7250a4-7144-11e5-ba71-058fbc01cf0b,1,10,1,Franklin,TN,US,0,0,10/11/14 0:22,1
8146,ce7250fe-7144-11e5-ba71-058fbc01cf0b,1,10,0,Milwaukee,WI,US,0,0,10/10/14 23:06,1
8147,ce725158-7144-11e5-ba71-058fbc01cf0b,1,10,1,Miami,FL,US,0,0,10/23/14 13:54,1
8148,ce725216-7144-11e5-ba71-058fbc01cf0b,1,10,0,Reynoldsburg,OH,US,0,0,10/14/14 20:42,1
8149,ce7251b2-7144-11e5-ba71-058fbc01cf0b,1,10,1,Pittsburgh,PA,US,0,0,11/22/14 21:07,1
8150,ce725270-7144-11e5-ba71-058fbc01cf0b,1,10,1,Walled Lake,MI,US,0,0,11/23/14 23:40,1
8151,ce724f82-7144-11e5-ba71-058fbc01cf0b,1,10,1,Pittsburgh,PA,US,0,0,10/30/14 20:14,1
8152,ce7252ca-7144-11e5-ba71-058fbc01cf0b,1,10,0,Saint Louis,MO,US,0,0,10/6/15 23:45,1
8153,ce725324-7144-11e5-ba71-058fbc01cf0b,1,10,0,Pasadena,CA,US,0,0,10/16/14 3:48,1
8154,ce72537e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Henrico,VA,US,0,0,11/5/14 21:09,1
8155,ce7255d6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Port Washington,NY,US,0,0,11/27/14 16:40,1
8156,ce725694-7144-11e5-ba71-058fbc01cf0b,1,10,1,Basking Ridge,NJ,US,0,0,10/30/14 2:11,1
8157,ce72228c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Claremore,OK,US,0,0,10/14/14 0:19,1
8158,ce725978-7144-11e5-ba71-058fbc01cf0b,1,11,1,Chicago,IL,US,0,0,12/10/14 22:16,2
8159,ce72581a-7144-11e5-ba71-058fbc01cf0b,1,10,0,Salt Lake City,UT,US,0,0,1/31/15 4:11,1
8160,ce725a0e-7144-11e5-ba71-058fbc01cf0b,2,11,1,Qualicum Beach,BC,CA,0,0,8/9/15 0:59,2
8161,ce725bc6-7144-11e5-ba71-058fbc01cf0b,1,12,1,Louisville,KY,US,0,0,6/30/15 23:23,3
8162,ce725b3a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Lawrence,KS,US,0,0,10/27/14 23:56,1
8163,ce725ce8-7144-11e5-ba71-058fbc01cf0b,1,10,1,Chicago,IL,US,0,0,10/11/14 16:42,1
8164,ce725d74-7144-11e5-ba71-058fbc01cf0b,1,11,1,Orange,CA,US,0,0,4/7/15 16:30,2
8165,ce725e8c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cleveland,OH,US,0,0,7/5/15 21:16,1
8166,ce725f22-7144-11e5-ba71-058fbc01cf0b,2,10,1,New York,NY,US,0,0,11/24/14 0:55,1
8167,ce725aa4-7144-11e5-ba71-058fbc01cf0b,1,10,0,Alpharetta,GA,US,0,0,10/12/14 21:28,1
8168,ce7260d0-7144-11e5-ba71-058fbc01cf0b,2,11,1,Livermore,CA,US,0,0,4/3/15 5:04,2
8169,ce726044-7144-11e5-ba71-058fbc01cf0b,1,11,1,Albuquerque,NM,US,0,0,10/4/15 0:50,2
8171,ce72621a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Los Angeles,CA,US,0,0,10/11/14 3:21,1
8172,ce72615c-7144-11e5-ba71-058fbc01cf0b,2,11,1,Sioux Falls,SD,US,0,0,9/9/15 18:24,2
8173,ce726274-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Antonio,TX,US,0,0,11/1/14 21:35,1
8174,ce7262d8-7144-11e5-ba71-058fbc01cf0b,2,10,1,Glenbrook,NV,US,0,0,12/6/14 4:21,1
8175,ce7263f0-7144-11e5-ba71-058fbc01cf0b,1,10,1,Little Elm,TX,US,0,0,10/13/14 5:04,1
8176,ce726332-7144-11e5-ba71-058fbc01cf0b,1,10,0,San Francisco,CA,US,0,0,1/8/15 18:26,1
8177,ce72638c-7144-11e5-ba71-058fbc01cf0b,2,11,1,Boca Raton,FL,US,0,0,10/28/14 2:02,2
8179,ce7264a4-7144-11e5-ba71-058fbc01cf0b,2,12,1,Venice,CA,US,0,0,10/11/14 3:49,3
8180,ce726562-7144-11e5-ba71-058fbc01cf0b,1,10,1,Edmonton,AB,CA,0,0,7/8/15 23:37,1
8181,ce7264fe-7144-11e5-ba71-058fbc01cf0b,1,10,1,Agoura Hills,CA,US,0,0,10/15/14 2:54,1
8182,ce7265bc-7144-11e5-ba71-058fbc01cf0b,2,10,1,San Antonio,TX,US,0,0,10/15/14 2:04,1
8184,ce72667a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Manhattan Beach,CA,US,0,0,10/23/14 4:49,1
8185,ce7266d4-7144-11e5-ba71-058fbc01cf0b,2,11,1,Las Vegas,NV,US,0,0,9/30/15 17:24,2
8186,ce726792-7144-11e5-ba71-058fbc01cf0b,1,10,0,New York,NY,US,0,0,10/11/14 18:56,1
8187,ce726738-7144-11e5-ba71-058fbc01cf0b,2,10,0,Mendocino,CA,US,0,0,10/11/14 20:06,1
8188,ce726828-7144-11e5-ba71-058fbc01cf0b,1,10,1,Bayswater,WA,AU,0,0,11/15/14 9:03,1
8189,ce72688c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Long Beach,CA,US,0,0,10/19/14 1:43,1
8190,ce72694a-7144-11e5-ba71-058fbc01cf0b,1,11,1,Wheeling,IL,US,0,0,10/15/14 18:54,2
8191,ce7269b8-7144-11e5-ba71-058fbc01cf0b,1,11,1,Eureka Springs,AR,US,0,0,9/3/15 3:34,2
8192,ce71384a-7144-11e5-ba71-058fbc01cf0b,2,12,1,Carrollton,TX,US,0,0,7/4/15 5:54,3
8194,ce726a80-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,10/13/14 3:08,1
8195,ce726ae4-7144-11e5-ba71-058fbc01cf0b,1,10,0,,,,0,0,10/15/14 15:47,1
8196,ce726bac-7144-11e5-ba71-058fbc01cf0b,1,12,1,Københav,84,DK,0,0,9/3/15 3:41,3
8197,ce726b48-7144-11e5-ba71-058fbc01cf0b,1,10,1,Oslo,3,NO,0,0,12/15/14 11:23,1
8198,ce726c10-7144-11e5-ba71-058fbc01cf0b,1,11,1,Fort Worth,TX,US,0,0,12/27/14 17:16,2
8199,ce726c74-7144-11e5-ba71-058fbc01cf0b,1,10,1,Norfolk,VA,US,0,0,11/12/14 12:31,1
8200,ce726e04-7144-11e5-ba71-058fbc01cf0b,1,10,1,Newton,NJ,US,0,0,10/11/14 14:21,1
8201,ce726da0-7144-11e5-ba71-058fbc01cf0b,1,10,1,Baltimore,MD,US,0,0,10/21/14 23:02,1
8202,ce726e68-7144-11e5-ba71-058fbc01cf0b,1,10,0,Pittsford,NY,US,0,0,10/14/14 19:13,1
8203,ce726620-7144-11e5-ba71-058fbc01cf0b,1,12,0,New York,NY,US,0,0,12/27/14 20:55,3
8204,ce726ecc-7144-11e5-ba71-058fbc01cf0b,1,10,1,New York,NY,US,0,0,10/11/14 14:51,1
8205,ce72705c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Beaver Falls,PA,US,0,0,11/1/14 18:31,1
8206,ce7270c0-7144-11e5-ba71-058fbc01cf0b,1,12,1,Montgomery,TX,US,0,0,11/12/14 3:15,3
8207,ce727250-7144-11e5-ba71-058fbc01cf0b,1,10,1,Philadelphia,PA,US,0,0,10/12/14 12:40,1
8208,ce7271ec-7144-11e5-ba71-058fbc01cf0b,1,10,1,,,,0,0,10/12/14 14:10,1
8209,ce726ff8-7144-11e5-ba71-058fbc01cf0b,1,10,1,Victor,NY,US,0,0,10/11/14 14:11,1
8210,ce7272b4-7144-11e5-ba71-058fbc01cf0b,1,10,0,Houston,TX,US,0,0,10/11/14 14:25,1
8211,ce727188-7144-11e5-ba71-058fbc01cf0b,1,11,1,Atlanta,GA,US,0,0,11/28/14 20:12,2
8212,ce72730e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Ithaca,NY,US,0,0,10/14/14 13:41,1
8213,ce727124-7144-11e5-ba71-058fbc01cf0b,4,11,1,Rainbow City,AL,US,0,0,10/3/15 22:57,2
8214,ce727372-7144-11e5-ba71-058fbc01cf0b,2,10,1,Phoenix,AZ,US,0,0,10/11/14 15:31,1
8215,ce6efaee-7144-11e5-ba71-058fbc01cf0b,1,10,1,Nashville,TN,US,0,0,4/30/15 14:20,1
8216,ce72124c-7144-11e5-ba71-058fbc01cf0b,2,11,1,East Moriches,NY,US,0,0,1/31/15 14:38,2
8217,ce72743a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Toronto,ON,CA,0,0,10/27/14 1:51,1
8218,ce72749e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Cocoa,FL,US,0,0,11/19/14 16:54,1
8220,ce7275ca-7144-11e5-ba71-058fbc01cf0b,1,10,1,Elyria,OH,US,0,0,10/11/14 15:01,1
8221,ce727692-7144-11e5-ba71-058fbc01cf0b,1,10,0,Potomac,MD,US,0,0,10/11/14 15:07,1
8222,ce72762e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Louisville,KY,US,0,0,10/17/14 12:05,1
8223,ce72775a-7144-11e5-ba71-058fbc01cf0b,1,10,0,Charlotte,NC,US,0,0,10/11/14 16:22,1
8225,ce7277be-7144-11e5-ba71-058fbc01cf0b,1,10,1,Atlanta,GA,US,0,0,10/11/14 15:37,1
8226,ce727a98-7144-11e5-ba71-058fbc01cf0b,1,10,0,Brooklyn,NY,US,0,0,10/25/14 16:45,1
8227,ce727818-7144-11e5-ba71-058fbc01cf0b,1,10,1,Washington,DC,US,0,0,12/22/14 13:13,1
8228,ce727afc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Chestnut Hill,MA,US,0,0,10/11/14 18:59,1
8229,ce727c1e-7144-11e5-ba71-058fbc01cf0b,1,10,0,San Antonio,TX,US,0,0,10/11/14 16:35,1
8230,ce727bba-7144-11e5-ba71-058fbc01cf0b,1,10,1,Denver,CO,US,0,0,11/4/14 6:37,1
8231,ce727c82-7144-11e5-ba71-058fbc01cf0b,1,10,0,Beachwood,OH,US,0,0,10/16/14 16:34,1
8232,ce727da4-7144-11e5-ba71-058fbc01cf0b,1,10,1,Pittsburgh,PA,US,0,0,11/18/14 1:01,1
8233,ce727f8e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Canton,CT,US,0,0,10/11/14 18:15,1
8234,ce727fe8-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Antonio,TX,US,0,0,11/13/14 19:38,1
8235,ce727ec6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Humble,TX,US,0,0,10/13/14 21:34,1
8236,ce72804c-7144-11e5-ba71-058fbc01cf0b,1,10,1,Miami Beach,FL,US,0,0,10/22/14 3:46,1
8237,ce7280b0-7144-11e5-ba71-058fbc01cf0b,2,11,1,Leesburg,VA,US,0,0,4/9/15 3:29,2
8238,ce72816e-7144-11e5-ba71-058fbc01cf0b,2,11,1,Gaithersburg,MD,US,0,0,3/11/15 21:04,2
8239,ce728236-7144-11e5-ba71-058fbc01cf0b,1,12,1,Dunedin,FL,US,0,0,6/2/15 19:39,3
8240,ce72829a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Ballwin,MO,US,0,0,10/11/14 17:37,1
8241,ce728362-7144-11e5-ba71-058fbc01cf0b,1,10,0,Boston,MA,US,0,0,11/15/14 22:35,1
8242,ce7283bc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Scarsdale,NY,US,0,0,10/19/14 23:24,1
8243,ce728114-7144-11e5-ba71-058fbc01cf0b,1,10,1,Plano,TX,US,0,0,11/11/14 2:55,1
8244,ce72847a-7144-11e5-ba71-058fbc01cf0b,1,10,0,Denton,TX,US,0,0,10/12/14 1:28,1
8245,ce7284d4-7144-11e5-ba71-058fbc01cf0b,2,10,1,West Hills,CA,US,0,0,10/11/14 20:02,1
8246,ce72852e-7144-11e5-ba71-058fbc01cf0b,2,10,1,Chicago,IL,US,0,0,10/15/14 13:30,1
8247,ce7285e2-7144-11e5-ba71-058fbc01cf0b,2,12,0,Round Rock,TX,US,0,0,10/16/14 15:26,3
8248,ce728588-7144-11e5-ba71-058fbc01cf0b,1,12,1,Hopkinsville,KY,US,0,0,10/19/14 22:15,3
8249,ce728632-7144-11e5-ba71-058fbc01cf0b,1,10,0,Sofia,22,BG,0,0,10/11/14 18:15,1
8250,ce728916-7144-11e5-ba71-058fbc01cf0b,2,12,1,Grand Haven,MI,US,0,0,10/11/14 19:20,3
8251,ce72897a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Hoboken,NJ,US,0,0,10/14/14 0:57,1
8252,ce7289ca-7144-11e5-ba71-058fbc01cf0b,1,11,1,Oakland,CA,US,0,0,11/27/14 18:41,2
8253,ce728ad8-7144-11e5-ba71-058fbc01cf0b,1,10,1,Park City,UT,US,0,0,5/15/15 4:10,1
8254,ce727e6c-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Clemente,CA,US,0,0,12/4/14 1:16,1
8255,ce728b96-7144-11e5-ba71-058fbc01cf0b,1,10,1,Dallas,TX,US,0,0,11/6/14 0:41,1
8256,ce728bf0-7144-11e5-ba71-058fbc01cf0b,5,12,1,Rochester,MI,US,0,0,5/27/15 19:01,3
8257,ce728f6a-7144-11e5-ba71-058fbc01cf0b,1,10,0,Brooklyn,NY,US,0,0,10/11/14 18:39,1
8258,ce7290fa-7144-11e5-ba71-058fbc01cf0b,1,10,1,Seattle,WA,US,0,0,10/18/14 22:06,1
8259,ce729582-7144-11e5-ba71-058fbc01cf0b,2,11,1,Portland,OR,US,0,0,3/11/15 17:23,2
8260,ce7294f6-7144-11e5-ba71-058fbc01cf0b,1,10,0,Weston,CT,US,0,0,10/11/14 18:54,1
8261,ce729fa0-7144-11e5-ba71-058fbc01cf0b,1,10,1,Barrington,RI,US,0,0,10/19/14 14:53,1
8263,ce729c9e-7144-11e5-ba71-058fbc01cf0b,3,11,1,Reno,NV,US,0,0,11/16/14 23:10,2
8264,ce72991a-7144-11e5-ba71-058fbc01cf0b,1,11,1,Sykesville,MD,US,0,0,8/3/15 21:05,2
8267,ce72a310-7144-11e5-ba71-058fbc01cf0b,1,11,1,Kemptville,ON,CA,0,0,6/3/15 16:22,2
8270,ce72aa36-7144-11e5-ba71-058fbc01cf0b,1,10,0,Denton,TX,US,0,0,10/16/14 14:16,1
8273,ce72abda-7144-11e5-ba71-058fbc01cf0b,1,10,1,Atlanta,GA,US,0,0,10/28/14 18:56,1
8274,ce72ac3e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Saint Charles,MO,US,0,0,10/13/14 3:35,1
8275,ce726f30-7144-11e5-ba71-058fbc01cf0b,1,11,1,Walnut Creek,CA,US,0,0,5/21/15 23:28,2
8276,ce72ac98-7144-11e5-ba71-058fbc01cf0b,1,12,1,Franklin,TN,US,0,0,2/13/15 1:29,3
8277,ce72ad56-7144-11e5-ba71-058fbc01cf0b,1,10,1,Los Angeles,CA,US,0,0,10/19/14 6:22,1
8278,ce703878-7144-11e5-ba71-058fbc01cf0b,2,11,1,Denver,CO,US,0,0,4/3/15 14:53,2
8279,ce72ae14-7144-11e5-ba71-058fbc01cf0b,1,10,1,Westport,CT,US,0,0,3/20/15 23:38,1
8280,ce72adba-7144-11e5-ba71-058fbc01cf0b,1,10,0,Rochester,NY,US,0,0,10/23/14 12:14,1
8282,ce72aed2-7144-11e5-ba71-058fbc01cf0b,1,10,0,,,,0,0,10/11/14 22:47,1
8283,ce72af2c-7144-11e5-ba71-058fbc01cf0b,2,10,0,Austin,TX,US,0,0,10/30/14 21:50,1
8284,ce72af90-7144-11e5-ba71-058fbc01cf0b,1,10,0,New York,NY,US,0,0,11/30/14 19:47,1
8286,ce72b04e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Englewood,CO,US,0,0,10/13/14 9:44,1
8287,ce72b0a8-7144-11e5-ba71-058fbc01cf0b,1,10,1,Mobile,AL,US,0,0,10/18/14 1:58,1
8288,ce72b10c-7144-11e5-ba71-058fbc01cf0b,2,10,1,Raleigh,NC,US,0,0,12/28/14 17:06,1
8289,ce727566-7144-11e5-ba71-058fbc01cf0b,1,12,1,Washington,DC,US,0,0,7/19/15 16:58,3
8290,ce72b166-7144-11e5-ba71-058fbc01cf0b,1,10,0,Hamburg,NY,US,0,0,4/21/15 20:29,1
8292,ce72b1c0-7144-11e5-ba71-058fbc01cf0b,1,10,1,Boulder,CO,US,0,0,7/23/15 23:36,1
8293,ce72b21a-7144-11e5-ba71-058fbc01cf0b,1,10,0,Pembroke,ON,CA,0,0,10/13/14 19:46,1
8294,ce72b27e-7144-11e5-ba71-058fbc01cf0b,1,10,1,Hollywood,FL,US,0,0,10/17/14 15:20,1
8295,ce72b44a-7144-11e5-ba71-058fbc01cf0b,1,10,1,San Diego,CA,US,0,0,11/10/14 0:14,1
8296,ce72b38c-7144-11e5-ba71-058fbc01cf0b,2,11,1,Palo Alto,CA,US,0,0,10/24/14 22:57,2
8297,ce72b332-7144-11e5-ba71-058fbc01cf0b,2,10,1,Encinitas,CA,US,0,0,4/13/15 6:53,1
8298,ce72b2d8-7144-11e5-ba71-058fbc01cf0b,1,10,0,Charlestown,MA,US,0,0,11/9/14 22:17,1
8299,ce72b4a4-7144-11e5-ba71-058fbc01cf0b,1,10,1,Petersburg,NY,US,0,0,11/28/14 22:58,1
8300,ce72b3e6-7144-11e5-ba71-058fbc01cf0b,1,10,1,Stamford,CT,US,0,0,10/12/14 15:35,1
8301,ce70167c-7144-11e5-ba71-058fbc01cf0b,1,4,1,Santa Rosa,CA,US,0,0,9/20/15 21:26,2
8302,ce72b562-7144-11e5-ba71-058fbc01cf0b,1,10,1,Suffolk,VA,US,0,0,10/13/14 21:53,1
8303,ce72b5bc-7144-11e5-ba71-058fbc01cf0b,1,10,1,Beaverton,OR,US,0,0,12/10/14 20:27,1
8305,ce72b616-7144-11e5-ba71-058fbc01cf0b,1,10,1,Escondido,CA,US,0,0,11/23/14 0:01,1
8306,ce72b72e-7144-11e5-ba71-058fbc01cf0b,1,10,0,Highland Park,IL,US,0,0,10/14/14 12:58,1
8308,ce72b7e2-7144-11e5-ba71-058fbc01cf0b,1,10,0,Arlington,VA,US,0,0,12/27/14 19:04,1
8309,ce72b846-7144-11e5-ba71-058fbc01cf0b,1,10,1,Peoria,AZ,US,0,0,10/11/14 23:39,1
8310,ce72b8a0-7144-11e5-ba71-058fbc01cf0b,1,10,0,Santa Barbara,CA,US,0,0,10/20/14 23:34,1
8311,ce72b8fa-7144-11e5-ba71-058fbc01cf0b,2,10,1,Mission,KS,US,0,0,10/12/14 21:56,1
8312,ce72b788-7144-11e5-ba71-058fbc01cf0b,1,10,1,Tampa,FL,US,0,0,10/12/14 21:28,1
8313,ce72b954-7144-11e5-ba71-058fbc01cf0b,1,10,0,St. John's,NL,CA,A1B,St. John's Northwest Newfoundland & Labrador Provincial Government,NL,CA
8314,ce72b9ae-7144-11e5-ba71-058fbc01cf0b,1,10,1,Shingle Springs,CA,US,0,0,12/5/14 19:05,1
8315,ce72ba12-7144-11e5-ba71-058fbc01cf0b,1,10,0,Mckinney,TX,US,0,0,10/15/14 0:06,1
8316,ce72ba6c-7144-11e5-ba71-058fbc01cf0b,1,10,0,Wallingford,PA,US,0,0,10/30/14 18:23,1
8317,ce72bac6-7144-11e5-ba71-058fbc01cf0b,1,12,1,Vejle Ost,83,DK,0,0,4/4/15 1:08,3
8318,ce72b6d4-7144-11e5-ba71-058fbc01cf0b,1,10,1,Rockville,MD,US,0,0,10/30/14 1:22,1
8319,ce72bb2a-7144-11e5-ba71-058fbc01cf0b,1,10,1,Edmond,OK,US,0,0,10/22/14 21:25,1
8320,ce72bb84-7144-11e5-ba71-058fbc01cf0b,1,10,1,Southport,NC,US,0,0,10/30/14 1:08,1
8321,ce72bc42-7144-11e5-ba71-058fbc01cf0b,1,10,1,Washington,DC,US,0,0,12/28/14 21:20,1
8322,ce72bc9c-7144-11e5-ba71-058fbc01cf0b,1,10,0,Minneapolis,MN,US,0,0,2/15/15 4:07,1
8323,ce72bbde-7144-11e5-ba71-058fbc01cf0b,1,10,1,Dallas,TX,US,0,0,10/14/14 3:44,1
8324,ce72bd5a-7144-11e5-ba71-058fbc01cf0b,1,11,0,Los Angeles,CA,US,0,0,12/20/14 0:26,2
